variant,simulation_id,phase,sensor,rmse_K,steady_error_K,t90_error_s,shape_loss
initial_2zone_macro_ecm,E67,heating,T8,70.66284214700804,104.60135115028106,650.0,0.00019894015947751514
initial_2zone_macro_ecm,E67,heating,T12_perim,219.41180746123524,-127.93200482667999,1200.0,0.0007311575200907924
initial_2zone_macro_ecm,E67,heating,T11_perim,173.64061377390598,-115.80138021210644,1050.0,0.00041484809702305614
initial_2zone_macro_ecm,E67,heating,T9_core,154.93406059395156,-82.45352627889395,1000.0,0.0005108281327453918
initial_2zone_macro_ecm,E67,heating,T10_core,80.35757893072417,-39.78848209861269,600.0,0.00018864064562079623
initial_2zone_macro_ecm,E67,heating,T3,61.826088661924295,-45.57677074226194,500.0,4.3669036452446196e-5
initial_2zone_macro_ecm,E67,heating,T2,2.9247415630884417,-5.338553282304076,50.0,2.022234817638375e-5
initial_2zone_macro_ecm,E68,heating,T8,95.57632215411596,124.81051724625593,850.0,0.00010511514228873307
initial_2zone_macro_ecm,E68,heating,T12_perim,184.65405644277067,-86.82798221131839,1450.0,0.00042284338649828564
initial_2zone_macro_ecm,E68,heating,T11_perim,129.96074442660534,-64.49307294794096,1200.0,0.00021774441093070612
initial_2zone_macro_ecm,E68,heating,T9_core,121.34109636827144,-36.44555368154556,1250.0,0.00025548501810838893
initial_2zone_macro_ecm,E68,heating,T10_core,51.54169066083496,7.65033130807285,700.0,9.12063415054652e-5
initial_2zone_macro_ecm,E68,heating,T3,30.77916843565956,6.596395776725558,800.0,1.9308800261361964e-5
initial_2zone_macro_ecm,E68,heating,T2,3.79909616857226,-5.4918811483024115,150.0,9.109163393104169e-6
initial_2zone_macro_ecm,E69,heating,T8,116.86011985266865,154.2842202437214,850.0,8.380392157900309e-5
initial_2zone_macro_ecm,E69,heating,T12_perim,160.2463587833789,-42.59591210269082,1500.0,0.00044520490653908446
initial_2zone_macro_ecm,E69,heating,T11_perim,110.29406301492853,-20.607953964918465,1350.0,0.00028775187011421537
initial_2zone_macro_ecm,E69,heating,T9_core,101.63247805904197,8.810608735938786,1350.0,0.00024396897706327358
initial_2zone_macro_ecm,E69,heating,T10_core,56.4485280061414,46.89197272605952,950.0,0.00014121052928667114
initial_2zone_macro_ecm,E69,heating,T3,38.456100813689375,42.04253883001684,1000.0,7.338921948526378e-5
initial_2zone_macro_ecm,E69,heating,T2,3.3961216154650096,-1.2839498303414985,150.0,5.3122357658169225e-5
initial_2zone_macro_ecm,E70,heating,T8,96.09851160751236,114.61061483248773,1100.0,0.0001038396960399037
initial_2zone_macro_ecm,E70,heating,T12_perim,163.47953200437146,-43.38941887182568,1750.0,0.00029356737043023044
initial_2zone_macro_ecm,E70,heating,T11_perim,92.27449858891771,-3.0425601266177864,1400.0,0.00013710108238479683
initial_2zone_macro_ecm,E70,heating,T9_core,106.6559923790633,8.994409829559572,1600.0,0.0001620673666762332
initial_2zone_macro_ecm,E70,heating,T10_core,49.69165133336615,61.02063818150725,1000.0,5.765702573962369e-5
initial_2zone_macro_ecm,E70,heating,T3,34.491709649620056,60.82737920498448,1100.0,2.0087269357228592e-5
initial_2zone_macro_ecm,E70,heating,T2,6.854516733939947,-8.52056214275234,300.0,7.343718032590703e-6
initial_2zone_macro_ecm,E71,heating,T8,104.91660775605116,136.25325545226292,1150.0,0.00029360778012074896
initial_2zone_macro_ecm,E71,heating,T12_perim,124.44338376575413,16.19685620181167,1750.0,0.0002557386458774424
initial_2zone_macro_ecm,E71,heating,T11_perim,66.61559884439886,58.88222089608871,1350.0,0.00010705824802377446
initial_2zone_macro_ecm,E71,heating,T9_core,84.99219411176301,67.43778260339786,1600.0,0.0001571854912705801
initial_2zone_macro_ecm,E71,heating,T10_core,75.52284182688167,116.90074686773812,1000.0,4.998581507304549e-5
initial_2zone_macro_ecm,E71,heating,T3,64.55970676333253,110.43798368983983,1100.0,1.8440568875816797e-5
initial_2zone_macro_ecm,E71,heating,T2,6.005522411924933,-6.627083111948195,400.0,5.977649736741894e-6
initial_2zone_macro_ecm,E72,heating,T8,19.62616670888166,22.824237348506813,400.0,5.090699943749643e-5
